target,model_id,full_model_name,result_class,feature_blocks_full,feature_blocks_tokens,feature_source_files,molecular_scope,regressor,regressor_details,preprocessing_full,dimensionality_reduction,raw_dimension,effective_dimension,n_dev,n_test,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,final_alpha,lasso_nonzero,lasso_total_features,cv_protocol,final_fit_protocol,prediction_source,canonical_replay_status,validity,historical_role,notes,eligible_main_cv_rank,contains_ESM2_Heavy_PLM,contains_AbLang2_PLM,contains_AbLingua_PLM,contains_any_PLM,contains_sequence_descriptors,contains_aromatic_structural,contains_continuous_surface,contains_hydrophobic_field,contains_titration,contains_BioEmu,contains_ProteinMPNN
TmApp,TmApp__META_performance__nnls_norm__HIST,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__nnls_norm,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls_norm,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.8127860497083845,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__quantile_0.0__HIST,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__quantile_0.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.853632054721415,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__quantile_0.001__HIST,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__quantile_0.001,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.001,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.8204252585742253,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__quantile_0.01__HIST,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__quantile_0.01,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.01,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.791597755088172,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__quantile_0.1__HIST,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__quantile_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.815312716163055,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__ridge_0.1__HIST,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__ridge_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.7983008808604573,,,,3.261058545300651,3.3285464775303204,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__ridge_1.0__HIST,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__ridge_1.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_1.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.785699650258571,,,,3.255559794083432,3.311947888144441,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__ridge_10.0__HIST,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__ridge_10.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_10.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.7542692794871737,,,,3.235761438519443,3.248938549984195,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__ridge_100.0__HIST,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__ridge_100.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_100.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.7134783500422097,2.759100007677969,2.7362891788600896,2.759100007677969,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_SUBMISSION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__SIMPLE_blend_plm_struct__HIST,Equal-mean prediction blend of: AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt,PREDICTION_LINEAR_BLEND,Equal-mean prediction blend of: AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt,TmApp__SIMPLE_blend_plm_struct,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,equal_mean_blend,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.8410509465269302,,,,3.4502046630417915,3.160933247486845,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,False,False,False,False,False,False,False
TmApp,TmApp__SIMPLE_blend_seq_adv__HIST,Equal-mean prediction blend of: TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,Equal-mean prediction blend of: TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__SIMPLE_blend_seq_adv,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,equal_mean_blend,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.919579259182884,,,,3.336996531424961,3.3614220761765115,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__SIMPLE_blend_seq_struct_adv__HIST,Equal-mean prediction blend of: TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,Equal-mean prediction blend of: TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__SIMPLE_blend_seq_struct_adv,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,equal_mean_blend,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.955341596772171,,,,3.451452405608268,3.379317083058929,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__ablang2__HL__RidgeOpt__HIST,Historical Stage-2 AbLang2 heavy+light protein-language-model embedding only (no SEQ_BASIC / BioEmu / ProteinMPNN / AbLingua blocks) under Optuna-tuned Ridge (alpha≈78.35145884661983),HISTORICAL_LINEAR_OTHER,Historical Stage-2 AbLang2 heavy+light protein-language-model embedding only (no SEQ_BASIC / BioEmu / ProteinMPNN / AbLingua blocks) under Optuna-tuned Ridge (alpha≈78.35145884661983),TmApp__ablang2__HL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,plm,RidgeOpt,"{""alpha"": 78.35145884661983}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.9375619787158387,3.030556011199951,2.984058994957895,3.030556011199951,3.0853249349711853,3.159989439410928,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,False,False,False,False,False,False,False
TmApp,TmApp__esm1b__HL__RidgeOpt__HIST,TmApp / esm1b / HL / RidgeOpt,HISTORICAL_LINEAR_OTHER,TmApp / esm1b / HL / RidgeOpt,TmApp__esm1b__HL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,plm,RidgeOpt,"{""alpha"": 78.35145884661983}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,3.1253767736030347,,,,3.334186412669994,3.244044362762828,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
